Case,Modality,Feature Class,Feature Name,Value
LGG_Patient1,T2,original,GrayLevelNonUniformityNormalized,0.044277849651890785
LGG_Patient1,T2,original,GrayLevelVariance,50.598222003721766
LGG_Patient1,T2,original,HighGrayLevelZoneEmphasis,723.778770182068
LGG_Patient1,T2,original,LargeAreaEmphasis,1361.8120920645827
LGG_Patient1,T2,original,LargeAreaHighGrayLevelEmphasis,1839742.1408450704
LGG_Patient1,T2,original,LargeAreaLowGrayLevelEmphasis,16.095384893763942
LGG_Patient1,T2,original,LowGrayLevelZoneEmphasis,0.006040857599920077
LGG_Patient1,T2,original,SizeZoneNonUniformity,822.0346959807626
LGG_Patient1,T2,original,SizeZoneNonUniformityNormalized,0.28238910889067764
LGG_Patient1,T2,original,SmallAreaEmphasis,0.5496222427515791
LGG_Patient1,T2,original,SmallAreaHighGrayLevelEmphasis,372.6610181853317
LGG_Patient1,T2,original,SmallAreaLowGrayLevelEmphasis,0.003667227708638949
LGG_Patient1,T2,original,ZoneEntropy,7.333509003137041
LGG_Patient1,T2,original,ZonePercentage,0.13680154142581888
LGG_Patient1,T2,original,ZoneVariance,1308.3780511996752
LGG_Patient1,T2,original,Busyness,0.6095371179996619
LGG_Patient1,T2,original,Coarseness,0.0011220688288257365
LGG_Patient1,T2,original,Complexity,929.7249034504939
LGG_Patient1,T2,original,Contrast,0.0871252760071991
LGG_Patient1,T2,original,Strength,0.9552831945045879
LGG_Patient2,Flair,original,Elongation,0.5906322369535895
LGG_Patient2,Flair,original,Flatness,0.4275763252975417
LGG_Patient2,Flair,original,LeastAxisLength,16.262208513150178
LGG_Patient2,Flair,original,MajorAxisLength,38.033463386527856
LGG_Patient2,Flair,original,Maximum2DDiameterColumn,29.017236257093817
LGG_Patient2,Flair,original,Maximum2DDiameterRow,47.12748667179272
LGG_Patient2,Flair,original,Maximum2DDiameterSlice,40.52159917870962
LGG_Patient2,Flair,original,Maximum3DDiameter,47.968739820845826
LGG_Patient2,Flair,original,MeshVolume,9281.083333333334
LGG_Patient2,Flair,original,MinorAxisLength,22.46378955907739
LGG_Patient2,Flair,original,Sphericity,0.7135258932116187
LGG_Patient2,Flair,original,SurfaceArea,2993.2305423257085
LGG_Patient2,Flair,original,SurfaceVolumeRatio,0.3225087454581317
LGG_Patient2,Flair,original,VoxelVolume,9329.0
LGG_Patient2,Flair,original,10Percentile,212.0
LGG_Patient2,Flair,original,90Percentile,252.0
LGG_Patient2,Flair,original,Energy,511002299.0
LGG_Patient2,Flair,original,Entropy,1.4612222933329095
LGG_Patient2,Flair,original,InterquartileRange,16.0
LGG_Patient2,Flair,original,Kurtosis,5.283115011070829
LGG_Patient2,Flair,original,Maximum,274.0
LGG_Patient2,Flair,original,MeanAbsoluteDeviation,12.450737370703132
LGG_Patient2,Flair,original,Mean,233.37967627827206
LGG_Patient2,Flair,original,Median,236.0
LGG_Patient2,Flair,original,Minimum,154.0
LGG_Patient2,Flair,original,Range,120.0
LGG_Patient2,Flair,original,RobustMeanAbsoluteDeviation,7.313479620272918
LGG_Patient2,Flair,original,RootMeanSquared,234.04204298835162
LGG_Patient2,Flair,original,Skewness,-1.2884468992834694
LGG_Patient2,Flair,original,TotalEnergy,511002299.0
LGG_Patient2,Flair,original,Uniformity,0.4833309952571543
LGG_Patient2,Flair,original,Variance,309.60458641037206
LGG_Patient2,Flair,original,Autocorrelation,15.661467155681017
LGG_Patient2,Flair,original,ClusterProminence,17.78947354994818
LGG_Patient2,Flair,original,ClusterShade,-2.7570887637429227
LGG_Patient2,Flair,original,ClusterTendency,1.7487127195131043
LGG_Patient2,Flair,original,Contrast,0.22531624575554182
LGG_Patient2,Flair,original,Correlation,0.7704493185306475
LGG_Patient2,Flair,original,DifferenceAverage,0.21125683455256924
LGG_Patient2,Flair,original,DifferenceEntropy,0.7639892575564787
LGG_Patient2,Flair,original,DifferenceVariance,0.17862881909084985
LGG_Patient2,Flair,original,Id,0.8966449273712711
LGG_Patient2,Flair,original,Idm,0.8957775238440125
LGG_Patient2,Flair,original,Idmn,0.9914552911265953
LGG_Patient2,Flair,original,Idn,0.9651202832780041
LGG_Patient2,Flair,original,Imc1,-0.4009601678555067
LGG_Patient2,Flair,original,Imc2,0.8111034744387473
LGG_Patient2,Flair,original,InverseVariance,0.19961492719439777
LGG_Patient2,Flair,original,JointAverage,3.909038951836223
LGG_Patient2,Flair,original,JointEnergy,0.3881348639829809
LGG_Patient2,Flair,original,JointEntropy,2.207656380088671
LGG_Patient2,Flair,original,MCC,0.7926186100431933
LGG_Patient2,Flair,original,MaximumProbability,0.6047615818979822
LGG_Patient2,Flair,original,SumAverage,7.818077903672446
LGG_Patient2,Flair,original,SumEntropy,1.9623721038390558
LGG_Patient2,Flair,original,SumSquares,0.49350724131716145
LGG_Patient2,Flair,original,DependenceEntropy,5.374599017070977
LGG_Patient2,Flair,original,DependenceNonUniformity,809.348376031729
LGG_Patient2,Flair,original,DependenceNonUniformityNormalized,0.08675617708561786
LGG_Patient2,Flair,original,DependenceVariance,47.4576893565077
LGG_Patient2,Flair,original,GrayLevelNonUniformity,4508.9948547539925
LGG_Patient2,Flair,original,GrayLevelVariance,0.5602204870373736
LGG_Patient2,Flair,original,HighGrayLevelEmphasis,15.63082859899239
LGG_Patient2,Flair,original,LargeDependenceEmphasis,429.58076964304854
LGG_Patient2,Flair,original,LargeDependenceHighGrayLevelEmphasis,7003.422017365206
LGG_Patient2,Flair,original,LargeDependenceLowGrayLevelEmphasis,29.76595928466788
LGG_Patient2,Flair,original,LowGrayLevelEmphasis,0.08397800764640725
LGG_Patient2,Flair,original,SmallDependenceEmphasis,0.007713741403270067
LGG_Patient2,Flair,original,SmallDependenceHighGrayLevelEmphasis,0.09777161720513391
LGG_Patient2,Flair,original,SmallDependenceLowGrayLevelEmphasis,0.001211405090169151
LGG_Patient2,Flair,original,GrayLevelNonUniformity,796.0412746545892
LGG_Patient2,Flair,original,GrayLevelNonUniformityNormalized,0.2973143375809632
LGG_Patient2,Flair,original,GrayLevelVariance,0.9508986398946809
LGG_Patient2,Flair,original,HighGrayLevelRunEmphasis,14.447939073099821
LGG_Patient2,Flair,original,LongRunEmphasis,28.64417086116085
LGG_Patient2,Flair,original,LongRunHighGrayLevelEmphasis,461.17011389394196
LGG_Patient2,Flair,original,LongRunLowGrayLevelEmphasis,1.9824273433243365
LGG_Patient2,Flair,original,LowGrayLevelRunEmphasis,0.10974750066023721
LGG_Patient2,Flair,original,RunEntropy,4.626358734640276
LGG_Patient2,Flair,original,RunLengthNonUniformity,586.7531667724079
LGG_Patient2,Flair,original,RunLengthNonUniformityNormalized,0.2109884945411202
LGG_Patient2,Flair,original,RunPercentage,0.2866165884710209
LGG_Patient2,Flair,original,RunVariance,14.210559085993518
LGG_Patient2,Flair,original,ShortRunEmphasis,0.4504125760483635
LGG_Patient2,Flair,original,ShortRunHighGrayLevelEmphasis,5.889941572530538
LGG_Patient2,Flair,original,ShortRunLowGrayLevelEmphasis,0.06016088120650027
LGG_Patient2,Flair,original,GrayLevelNonUniformity,11.523809523809524
LGG_Patient2,Flair,original,GrayLevelNonUniformityNormalized,0.2743764172335601
LGG_Patient2,Flair,original,GrayLevelVariance,1.6462585034013606
LGG_Patient2,Flair,original,HighGrayLevelZoneEmphasis,9.80952380952381
LGG_Patient2,Flair,original,LargeAreaEmphasis,963064.0714285715
LGG_Patient2,Flair,original,LargeAreaHighGrayLevelEmphasis,15425064.904761905
LGG_Patient2,Flair,original,LargeAreaLowGrayLevelEmphasis,61436.490800264546
LGG_Patient2,Flair,original,LowGrayLevelZoneEmphasis,0.2743187830687831
LGG_Patient2,Flair,original,SizeZoneNonUniformity,4.904761904761905
LGG_Patient2,Flair,original,SizeZoneNonUniformityNormalized,0.11678004535147392
LGG_Patient2,Flair,original,SmallAreaEmphasis,0.31138698693500927
LGG_Patient2,Flair,original,SmallAreaHighGrayLevelEmphasis,2.8962140146985447
LGG_Patient2,Flair,original,SmallAreaLowGrayLevelEmphasis,0.08655875245693305
LGG_Patient2,Flair,original,ZoneEntropy,4.526495328097792
LGG_Patient2,Flair,original,ZonePercentage,0.004502090256190374
LGG_Patient2,Flair,original,ZoneVariance,913727.2001133786
LGG_Patient2,Flair,original,Busyness,24.3115538676772
LGG_Patient2,Flair,original,Coarseness,0.001735944297974657
LGG_Patient2,Flair,original,Complexity,1.9653743980285256
LGG_Patient2,Flair,original,Contrast,0.010338534065247524
LGG_Patient2,Flair,original,Strength,0.019390556945338925
LGG_Patient2,T1,original,Elongation,0.5906322369535895
LGG_Patient2,T1,original,Flatness,0.4275763252975417
LGG_Patient2,T1,original,LeastAxisLength,16.262208513150178
LGG_Patient2,T1,original,MajorAxisLength,38.033463386527856
LGG_Patient2,T1,original,Maximum2DDiameterColumn,29.017236257093817
LGG_Patient2,T1,original,Maximum2DDiameterRow,47.12748667179272
LGG_Patient2,T1,original,Maximum2DDiameterSlice,40.52159917870962
LGG_Patient2,T1,original,Maximum3DDiameter,47.968739820845826
LGG_Patient2,T1,original,MeshVolume,9281.083333333334
LGG_Patient2,T1,original,MinorAxisLength,22.46378955907739
LGG_Patient2,T1,original,Sphericity,0.7135258932116187
LGG_Patient2,T1,original,SurfaceArea,2993.2305423257085
LGG_Patient2,T1,original,SurfaceVolumeRatio,0.3225087454581317
LGG_Patient2,T1,original,VoxelVolume,9329.0
LGG_Patient2,T1,original,10Percentile,35.0
LGG_Patient2,T1,original,90Percentile,43.0
LGG_Patient2,T1,original,Energy,13981903.0
LGG_Patient2,T1,original,Entropy,0.004194985724188548
LGG_Patient2,T1,original,InterquartileRange,4.0
LGG_Patient2,T1,original,Kurtosis,3.076147811665012
LGG_Patient2,T1,original,Maximum,50.0
LGG_Patient2,T1,original,MeanAbsoluteDeviation,2.359295132826301
LGG_Patient2,T1,original,Mean,38.60381605745525
LGG_Patient2,T1,original,Median,38.0
LGG_Patient2,T1,original,Minimum,30.0
LGG_Patient2,T1,original,Range,20.0
LGG_Patient2,T1,original,RobustMeanAbsoluteDeviation,1.9095940798251365
LGG_Patient2,T1,original,RootMeanSquared,38.713781617483015
LGG_Patient2,T1,original,Skewness,0.5067859165940743
LGG_Patient2,T1,original,TotalEnergy,13981903.0
LGG_Patient2,T1,original,Uniformity,0.9993570510737755
LGG_Patient2,T1,original,Variance,8.502272928326141
LGG_Patient2,T1,original,Autocorrelation,1.000274458928772
LGG_Patient2,T1,original,ClusterProminence,0.00039088906505798976
LGG_Patient2,T1,original,ClusterShade,0.00031913178380772966
LGG_Patient2,T1,original,ClusterTendency,0.0002833652714115793
LGG_Patient2,T1,original,Contrast,0.000247490454917964
LGG_Patient2,T1,original,Correlation,0.03833777454485934
LGG_Patient2,T1,original,DifferenceAverage,0.000247490454917964
LGG_Patient2,T1,original,DifferenceEntropy,0.0032931183338291104
LGG_Patient2,T1,original,DifferenceVariance,0.00024741991278158146
LGG_Patient2,T1,original,Id,0.9998762547725412
LGG_Patient2,T1,original,Idm,0.9998762547725412
LGG_Patient2,T1,original,Idmn,0.9999505019090164
LGG_Patient2,T1,original,Idn,0.9999175031816938
LGG_Patient2,T1,original,Imc1,-0.029930281475597415
LGG_Patient2,T1,original,Imc2,0.004004339763040154
LGG_Patient2,T1,original,InverseVariance,0.000247490454917964
LGG_Patient2,T1,original,JointAverage,1.0001327347187436
LGG_Patient2,T1,original,JointEnergy,0.9994871522240536
LGG_Patient2,T1,original,JointEntropy,0.0036710028238431244
LGG_Patient2,T1,original,MCC,0.038567319114311556
LGG_Patient2,T1,original,MaximumProbability,0.9997435200537973
LGG_Patient2,T1,original,SumAverage,2.0002654694374873
LGG_Patient2,T1,original,SumEntropy,0.00342351236892548
LGG_Patient2,T1,original,SumSquares,0.00013271393158238582
LGG_Patient2,T1,original,DependenceEntropy,2.4694035072142713
LGG_Patient2,T1,original,DependenceNonUniformity,3651.7885089505844
LGG_Patient2,T1,original,DependenceNonUniformityNormalized,0.3914447967574857
LGG_Patient2,T1,original,DependenceVariance,19.34911780837192
LGG_Patient2,T1,original,GrayLevelNonUniformity,9323.001929467253
LGG_Patient2,T1,original,GrayLevelVariance,0.00032147446311219565
LGG_Patient2,T1,original,HighGrayLevelEmphasis,1.0009647336263265
LGG_Patient2,T1,original,LargeDependenceEmphasis,609.2677671776182
LGG_Patient2,T1,original,LargeDependenceHighGrayLevelEmphasis,609.2706613784972
LGG_Patient2,T1,original,LargeDependenceLowGrayLevelEmphasis,609.2670436273984
LGG_Patient2,T1,original,LowGrayLevelEmphasis,0.9997588165934184
LGG_Patient2,T1,original,SmallDependenceEmphasis,0.0021698994213287903
LGG_Patient2,T1,original,SmallDependenceHighGrayLevelEmphasis,0.002652266234492045
LGG_Patient2,T1,original,SmallDependenceLowGrayLevelEmphasis,0.002049307718037977
LGG_Patient2,T1,original,GrayLevelNonUniformity,967.172652853922
LGG_Patient2,T1,original,GrayLevelNonUniformityNormalized,0.9936208684957606
LGG_Patient2,T1,original,GrayLevelVariance,0.0031895657521197724
LGG_Patient2,T1,original,HighGrayLevelRunEmphasis,1.0096021176786076
LGG_Patient2,T1,original,LongRunEmphasis,148.73966040050823
LGG_Patient2,T1,original,LongRunHighGrayLevelEmphasis,148.75015697256964
LGG_Patient2,T1,original,LongRunLowGrayLevelEmphasis,148.7370362574929
LGG_Patient2,T1,original,LowGrayLevelRunEmphasis,0.997599470580348
LGG_Patient2,T1,original,RunEntropy,4.14126682223585
LGG_Patient2,T1,original,RunLengthNonUniformity,64.39702785305074
LGG_Patient2,T1,original,RunLengthNonUniformityNormalized,0.0630667015938815
LGG_Patient2,T1,original,RunPercentage,0.10429842426841034
LGG_Patient2,T1,original,RunVariance,34.80590515609891
LGG_Patient2,T1,original,ShortRunEmphasis,0.10359653757102379
LGG_Patient2,T1,original,ShortRunHighGrayLevelEmphasis,0.11297504165392465
LGG_Patient2,T1,original,ShortRunLowGrayLevelEmphasis,0.10125191155029857
LGG_Patient2,T1,original,GrayLevelNonUniformity,1.6666666666666667
LGG_Patient2,T1,original,GrayLevelNonUniformityNormalized,0.5555555555555556
LGG_Patient2,T1,original,GrayLevelVariance,0.2222222222222222
LGG_Patient2,T1,original,HighGrayLevelZoneEmphasis,3.0
LGG_Patient2,T1,original,LargeAreaEmphasis,28991427.0
LGG_Patient2,T1,original,LargeAreaHighGrayLevelEmphasis,28991432.0
LGG_Patient2,T1,original,LargeAreaLowGrayLevelEmphasis,28991425.75
LGG_Patient2,T1,original,LowGrayLevelZoneEmphasis,0.5
LGG_Patient2,T1,original,SizeZoneNonUniformity,1.0
LGG_Patient2,T1,original,SizeZoneNonUniformityNormalized,0.3333333333333333
LGG_Patient2,T1,original,SmallAreaEmphasis,0.41666667049921746
LGG_Patient2,T1,original,SmallAreaHighGrayLevelEmphasis,1.6666666704992175
LGG_Patient2,T1,original,SmallAreaLowGrayLevelEmphasis,0.1041666704992175
LGG_Patient2,T1,original,ZoneEntropy,1.5849625007211552
LGG_Patient2,T1,original,ZonePercentage,0.0003215778754421696
LGG_Patient2,T1,original,ZoneVariance,19321400.222222224
LGG_Patient2,T1,original,Busyness,0.959932907942804
LGG_Patient2,T1,original,Coarseness,0.5213727214442431
LGG_Patient2,T1,original,Complexity,0.00041119383787651157
LGG_Patient2,T1,original,Contrast,1.6298372436165758e-07
LGG_Patient2,T1,original,Strength,0.42286052492430026
LGG_Patient2,T1CE,original,Elongation,0.5906322369535895
LGG_Patient2,T1CE,original,Flatness,0.4275763252975417
LGG_Patient2,T1CE,original,LeastAxisLength,16.262208513150178
LGG_Patient2,T1CE,original,MajorAxisLength,38.033463386527856
LGG_Patient2,T1CE,original,Maximum2DDiameterColumn,29.017236257093817
LGG_Patient2,T1CE,original,Maximum2DDiameterRow,47.12748667179272
LGG_Patient2,T1CE,original,Maximum2DDiameterSlice,40.52159917870962
LGG_Patient2,T1CE,original,Maximum3DDiameter,47.968739820845826
LGG_Patient2,T1CE,original,MeshVolume,9281.083333333334
LGG_Patient2,T1CE,original,MinorAxisLength,22.46378955907739
LGG_Patient2,T1CE,original,Sphericity,0.7135258932116187
LGG_Patient2,T1CE,original,SurfaceArea,2993.2305423257085
LGG_Patient2,T1CE,original,SurfaceVolumeRatio,0.3225087454581317
LGG_Patient2,T1CE,original,VoxelVolume,9329.0
LGG_Patient2,T1CE,original,10Percentile,35.0
LGG_Patient2,T1CE,original,90Percentile,43.0
LGG_Patient2,T1CE,original,Energy,14176427.0
LGG_Patient2,T1CE,original,Entropy,0.0065965735818404635
LGG_Patient2,T1CE,original,InterquartileRange,4.0
LGG_Patient2,T1CE,original,Kurtosis,2.9959413098246723
LGG_Patient2,T1CE,original,Maximum,51.0
LGG_Patient2,T1CE,original,MeanAbsoluteDeviation,2.4253351200073086
LGG_Patient2,T1CE,original,Mean,38.86343659556223
LGG_Patient2,T1CE,original,Median,39.0
LGG_Patient2,T1CE,original,Minimum,30.0
LGG_Patient2,T1CE,original,Range,21.0
LGG_Patient2,T1CE,original,RobustMeanAbsoluteDeviation,1.907495471574456
LGG_Patient2,T1CE,original,RootMeanSquared,38.982155216718546
LGG_Patient2,T1CE,original,Skewness,0.3566050491404133
LGG_Patient2,T1CE,original,TotalEnergy,14176427.0
LGG_Patient2,T1CE,original,Uniformity,0.9989286482614703
LGG_Patient2,T1CE,original,Variance,9.241721323051376
LGG_Patient2,T1CE,original,Autocorrelation,1.0007173468195059
LGG_Patient2,T1CE,original,ClusterProminence,0.0009641827443360518
LGG_Patient2,T1CE,original,ClusterShade,0.000811583102094592
LGG_Patient2,T1CE,original,ClusterTendency,0.0007360067457756245
LGG_Patient2,T1CE,original,Contrast,0.0006598342386288971
LGG_Patient2,T1CE,original,Correlation,0.0509520135495809
LGG_Patient2,T1CE,original,DifferenceAverage,0.0006598342386288971
LGG_Patient2,T1CE,original,DifferenceEntropy,0.007879822081547508
LGG_Patient2,T1CE,original,DifferenceVariance,0.0006593615268821742
LGG_Patient2,T1CE,original,Id,0.9996700828806856
LGG_Patient2,T1CE,original,Idm,0.9996700828806856
LGG_Patient2,T1CE,original,Idmn,0.9998680331522742
LGG_Patient2,T1CE,original,Idn,0.9997800552537903
LGG_Patient2,T1CE,original,Imc1,-0.0426438316492559
LGG_Patient2,T1CE,original,Imc2,0.006143422743880545
LGG_Patient2,T1CE,original,InverseVariance,0.0006598342386288971
LGG_Patient2,T1CE,original,JointAverage,1.0003490879796066
LGG_Patient2,T1CE,original,JointEnergy,0.9986427179809156
LGG_Patient2,T1CE,original,JointEntropy,0.008796784358287103
LGG_Patient2,T1CE,original,MCC,0.05159291094411697
LGG_Patient2,T1CE,original,MaximumProbability,0.9993209949010787
LGG_Patient2,T1CE,original,SumAverage,2.0006981759592133
LGG_Patient2,T1CE,original,SumEntropy,0.008136950119658527
LGG_Patient2,T1CE,original,SumSquares,0.00034896024610113046
LGG_Patient2,T1CE,original,DependenceEntropy,2.476859000170817
LGG_Patient2,T1CE,original,DependenceNonUniformity,3635.4397041483544
LGG_Patient2,T1CE,original,DependenceNonUniformityNormalized,0.3896923254527125
LGG_Patient2,T1CE,original,DependenceVariance,19.480001623803386
LGG_Patient2,T1CE,original,GrayLevelNonUniformity,9319.005359631257
LGG_Patient2,T1CE,original,GrayLevelVariance,0.0005356758692647996
LGG_Patient2,T1CE,original,HighGrayLevelEmphasis,1.001607889377211
LGG_Patient2,T1CE,original,LargeDependenceEmphasis,608.930110408404
LGG_Patient2,T1CE,original,LargeDependenceHighGrayLevelEmphasis,608.9355772322864
LGG_Patient2,T1CE,original,LargeDependenceLowGrayLevelEmphasis,608.9287437024333
LGG_Patient2,T1CE,original,LowGrayLevelEmphasis,0.9995980276556973
LGG_Patient2,T1CE,original,SmallDependenceEmphasis,0.0022243426198350616
LGG_Patient2,T1CE,original,SmallDependenceHighGrayLevelEmphasis,0.002867498370719401
LGG_Patient2,T1CE,original,SmallDependenceLowGrayLevelEmphasis,0.0020635536821139774
LGG_Patient2,T1CE,original,GrayLevelNonUniformity,966.8221032826198
LGG_Patient2,T1CE,original,GrayLevelNonUniformityNormalized,0.9893475025265168
LGG_Patient2,T1CE,original,GrayLevelVariance,0.005326248736741703
LGG_Patient2,T1CE,original,HighGrayLevelRunEmphasis,1.0160737931261326
LGG_Patient2,T1CE,original,LongRunEmphasis,147.8441023598735
LGG_Patient2,T1CE,original,LongRunHighGrayLevelEmphasis,147.86123634854678
LGG_Patient2,T1CE,original,LongRunLowGrayLevelEmphasis,147.8398188627052
LGG_Patient2,T1CE,original,LowGrayLevelRunEmphasis,0.9959815517184669
LGG_Patient2,T1CE,original,RunEntropy,4.14933933644615
LGG_Patient2,T1CE,original,RunLengthNonUniformity,64.62683259251818
LGG_Patient2,T1CE,original,RunLengthNonUniformityNormalized,0.06310927777581815
LGG_Patient2,T1CE,original,RunPercentage,0.10466947566315128
LGG_Patient2,T1CE,original,RunVariance,35.03935098709471
LGG_Patient2,T1CE,original,ShortRunEmphasis,0.10626560641938736
LGG_Patient2,T1CE,original,ShortRunHighGrayLevelEmphasis,0.12207435065872511
LGG_Patient2,T1CE,original,ShortRunLowGrayLevelEmphasis,0.10231342035955295
LGG_Patient2,T1CE,original,GrayLevelNonUniformity,2.5
LGG_Patient2,T1CE,original,GrayLevelNonUniformityNormalized,0.625
LGG_Patient2,T1CE,original,GrayLevelVariance,0.1875
LGG_Patient2,T1CE,original,HighGrayLevelZoneEmphasis,3.25
LGG_Patient2,T1CE,original,LargeAreaEmphasis,21734246.25
LGG_Patient2,T1CE,original,LargeAreaHighGrayLevelEmphasis,21734253.0
LGG_Patient2,T1CE,original,LargeAreaLowGrayLevelEmphasis,21734244.5625
LGG_Patient2,T1CE,original,LowGrayLevelZoneEmphasis,0.4375
LGG_Patient2,T1CE,original,SizeZoneNonUniformity,1.5
LGG_Patient2,T1CE,original,SizeZoneNonUniformityNormalized,0.375
LGG_Patient2,T1CE,original,SmallAreaEmphasis,0.3750000028756464
LGG_Patient2,T1CE,original,SmallAreaHighGrayLevelEmphasis,1.5000000028756464
LGG_Patient2,T1CE,original,SmallAreaLowGrayLevelEmphasis,0.09375000287564637
LGG_Patient2,T1CE,original,ZoneEntropy,1.4999999999999991
LGG_Patient2,T1CE,original,ZonePercentage,0.0004287705005895594
LGG_Patient2,T1CE,original,ZoneVariance,16294856.1875
LGG_Patient2,T1CE,original,Busyness,1.8907698323097157
LGG_Patient2,T1CE,original,Coarseness,0.2648684312953901
LGG_Patient2,T1CE,original,Complexity,0.0008094028014070508
LGG_Patient2,T1CE,original,Contrast,4.868679094370081e-07
LGG_Patient2,T1CE,original,Strength,0.2358771302918786
LGG_Patient2,T2,original,Elongation,0.5906322369535895
LGG_Patient2,T2,original,Flatness,0.4275763252975417
LGG_Patient2,T2,original,LeastAxisLength,16.262208513150178
LGG_Patient2,T2,original,MajorAxisLength,38.033463386527856
LGG_Patient2,T2,original,Maximum2DDiameterColumn,29.017236257093817
LGG_Patient2,T2,original,Maximum2DDiameterRow,47.12748667179272
LGG_Patient2,T2,original,Maximum2DDiameterSlice,40.52159917870962
LGG_Patient2,T2,original,Maximum3DDiameter,47.968739820845826
LGG_Patient2,T2,original,MeshVolume,9281.083333333334
LGG_Patient2,T2,original,MinorAxisLength,22.46378955907739
LGG_Patient2,T2,original,Sphericity,0.7135258932116187
LGG_Patient2,T2,original,SurfaceArea,2993.2305423257085
LGG_Patient2,T2,original,SurfaceVolumeRatio,0.3225087454581317
LGG_Patient2,T2,original,VoxelVolume,9329.0
LGG_Patient2,T2,original,10Percentile,622.0
LGG_Patient2,T2,original,90Percentile,882.0
LGG_Patient2,T2,original,Energy,5646229164.0
LGG_Patient2,T2,original,Entropy,3.9155276368483483
LGG_Patient2,T2,original,InterquartileRange,120.0
LGG_Patient2,T2,original,Kurtosis,3.1195933304142063
LGG_Patient2,T2,original,Maximum,1062.0
LGG_Patient2,T2,original,MeanAbsoluteDeviation,77.38098089375623
LGG_Patient2,T2,original,Mean,771.7487404866545
LGG_Patient2,T2,original,Median,790.0
LGG_Patient2,T2,original,Minimum,439.0
LGG_Patient2,T2,original,Range,623.0
LGG_Patient2,T2,original,RobustMeanAbsoluteDeviation,52.44163951633651
LGG_Patient2,T2,original,RootMeanSquared,777.9679468158778
LGG_Patient2,T2,original,Skewness,-0.7131299501836385
LGG_Patient2,T2,original,TotalEnergy,5646229164.0
LGG_Patient2,T2,original,Uniformity,0.07941571711837497
LGG_Patient2,T2,original,Variance,9638.007830174802
LGG_Patient2,T2,original,Autocorrelation,230.03912675103157
LGG_Patient2,T2,original,ClusterProminence,9028.37402576441
LGG_Patient2,T2,original,ClusterShade,-291.0298865936294
LGG_Patient2,T2,original,ClusterTendency,51.36986814658337
LGG_Patient2,T2,original,Contrast,3.5949467381480065
LGG_Patient2,T2,original,Correlation,0.8683223969927739
LGG_Patient2,T2,original,DifferenceAverage,1.3505665264483953
LGG_Patient2,T2,original,DifferenceEntropy,2.1568331227484254
LGG_Patient2,T2,original,DifferenceVariance,1.7038667429174401
LGG_Patient2,T2,original,Id,0.5624664006312204
LGG_Patient2,T2,original,Idm,0.5155002338378454
LGG_Patient2,T2,original,Idmn,0.9948077714701802
LGG_Patient2,T2,original,Idn,0.9527362696318528
LGG_Patient2,T2,original,Imc1,-0.2809630950203459
LGG_Patient2,T2,original,Imc2,0.9319547078544204
LGG_Patient2,T2,original,InverseVariance,0.44122892369622535
LGG_Patient2,T2,original,JointAverage,14.767855785476701
LGG_Patient2,T2,original,JointEnergy,0.017025353343186868
LGG_Patient2,T2,original,JointEntropy,6.57983553058609
LGG_Patient2,T2,original,MCC,0.8752696387659391
LGG_Patient2,T2,original,MaximumProbability,0.044316257015126835
LGG_Patient2,T2,original,SumAverage,29.535711570953403
LGG_Patient2,T2,original,SumEntropy,4.7701749378868605
LGG_Patient2,T2,original,SumSquares,13.741203721182849
LGG_Patient2,T2,original,DependenceEntropy,7.619712745619192
LGG_Patient2,T2,original,DependenceNonUniformity,686.6040304427055
LGG_Patient2,T2,original,DependenceNonUniformityNormalized,0.073598888459932
LGG_Patient2,T2,original,DependenceVariance,17.677860572625555
LGG_Patient2,T2,original,GrayLevelNonUniformity,740.8692249973202
LGG_Patient2,T2,original,GrayLevelVariance,15.520289803632739
LGG_Patient2,T2,original,HighGrayLevelEmphasis,222.47422017365204
LGG_Patient2,T2,original,LargeDependenceEmphasis,73.08768356737056
LGG_Patient2,T2,original,LargeDependenceHighGrayLevelEmphasis,18390.57498124129
LGG_Patient2,T2,original,LargeDependenceLowGrayLevelEmphasis,0.3992263040480495
LGG_Patient2,T2,original,LowGrayLevelEmphasis,0.008033866637124635
LGG_Patient2,T2,original,SmallDependenceEmphasis,0.0678909610241955
LGG_Patient2,T2,original,SmallDependenceHighGrayLevelEmphasis,11.588062109847137
LGG_Patient2,T2,original,SmallDependenceLowGrayLevelEmphasis,0.0010829092167046613
LGG_Patient2,T2,original,GrayLevelNonUniformity,519.5237249895227
LGG_Patient2,T2,original,GrayLevelNonUniformityNormalized,0.07397125733685153
LGG_Patient2,T2,original,GrayLevelVariance,16.581141282047035
LGG_Patient2,T2,original,HighGrayLevelRunEmphasis,215.13096526185
LGG_Patient2,T2,original,LongRunEmphasis,2.361502175764539
LGG_Patient2,T2,original,LongRunHighGrayLevelEmphasis,548.9413896586404
LGG_Patient2,T2,original,LongRunLowGrayLevelEmphasis,0.0166440909472707
LGG_Patient2,T2,original,LowGrayLevelRunEmphasis,0.008702268398165378
LGG_Patient2,T2,original,RunEntropy,5.006801044616223
LGG_Patient2,T2,original,RunLengthNonUniformity,4430.232148995489
LGG_Patient2,T2,original,RunLengthNonUniformityNormalized,0.626843270291024
LGG_Patient2,T2,original,RunPercentage,0.752162405072685
LGG_Patient2,T2,original,RunVariance,0.5606982936910266
